"game_date","game_pk","venue_name","venue_id","temperature","other_weather","wind","attendance","start_time","elapsed_time","game_id","game_type","home_sport_code","official_scorer","date","status_ind","home_league_id","gameday_sw"
"2022-09-01",661477,"Truist Park",4705,"88","Partly Cloudy","8 mph, L To R","31,203","7:20 PM","2:23","2022/09/01/colmlb-atlmlb-1","R","mlb","Guy Curtright","Att","F",104,"P"
"2022-09-01",663290,"Chase Field",15,"104","Roof Closed","0 mph, None","10,495","6:40 PM","2:28","2022/09/01/milmlb-arimlb-1","R","mlb","Jason Johnson","Att","F",104,"P"
"2022-09-02",662356,"PNC Park",31,"84","Partly Cloudy","6 mph, In From RF","18,057","6:38 PM","3:24","2022/09/02/tormlb-pitmlb-1","R","mlb","Rick Soos","Att","F",104,"P"
"2022-09-02",663133,"Great American Ball Park",2602,"85","Partly Cloudy","5 mph, In From RF","16,763","6:42 PM","2:58","2022/09/02/colmlb-cinmlb-1","R","mlb","Ronald Roth","Att","F",104,"P"
"2022-09-02",663356,"Oriole Park at Camden Yards",2,"85","Partly Cloudy","7 mph, Out To LF","13,558","7:08 PM","2:46","2022/09/02/oakmlb-balmlb-1","R","mlb","Benjamin Trittipoe","Att","F",103,"P"
"2022-09-02",662915,"Comerica Park",2394,"81","Partly Cloudy","9 mph, R To L","16,067","7:10 PM","3:00","2022/09/02/kcamlb-detmlb-1","R","mlb","Ron Kleinfelter","Att","F",103,"P"
"2022-09-02",662409,"Citi Field",3289,"74","Clear","3 mph, R To L","33,630","7:11 PM","3:09","2022/09/02/wasmlb-nynmlb-1","R","mlb","Howie Karpin","Att","F",104,"P"
"2022-09-02",662961,"Progressive Field",5,"78","Partly Cloudy","1 mph, In From RF","21,923","7:11 PM","2:57","2022/09/02/seamlb-clemlb-1","R","mlb","Dave Scott","Att","F",103,"P"
"2022-09-02",663212,"Fenway Park",3,"66","Clear","13 mph, In From RF","31,628","7:11 PM","3:11","2022/09/02/texmlb-bosmlb-1","R","mlb","Chaz Scoggins","Att","F",103,"P"
"2022-09-02",661855,"Tropicana Field",12,"72","Dome","0 mph, None","17,886","7:10 PM","3:24","2022/09/02/nyamlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P"
"2022-09-02",661476,"Truist Park",4705,"76","Overcast","7 mph, L To R","42,161","7:21 PM","2:57","2022/09/02/miamlb-atlmlb-1","R","mlb","Richard Musterer","Att","F",104,"P"
"2022-09-02",661439,"Guaranteed Rate Field",4,"83","Partly Cloudy","11 mph, R To L","24,818","7:11 PM","3:17","2022/09/02/minmlb-chamlb-1","R","mlb","Allan Spear","Att","F",103,"P"
"2022-09-02",661920,"Busch Stadium",2889,"75","Cloudy","1 mph, R To L","44,491","7:16 PM","3:06","2022/09/02/chnmlb-slnmlb-1","R","mlb","Mike Smith","Att","F",104,"P"
"2022-09-02",663428,"Angel Stadium",1,"88","Clear","6 mph, Out To CF","22,464","6:39 PM","3:09","2022/09/02/houmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P"
"2022-09-02",663285,"Chase Field",15,"72","Roof Closed","0 mph, None","13,488","6:40 PM","2:51","2022/09/02/milmlb-arimlb-1","R","mlb","Jason Johnson","Att","F",104,"P"
"2022-09-02",662603,"Dodger Stadium",22,"85","Clear","5 mph, L To R","45,164","7:10 PM","3:30","2022/09/02/sdnmlb-lanmlb-1","R","mlb","Ryan Easton","Att","F",104,"P"
"2022-09-02",662032,"Oracle Park",2395,"64","Clear","14 mph, Varies","32,840","7:17 PM","3:05","2022/09/02/phimlb-sfnmlb-1","R","mlb","Chris Thoms","Att","F",104,"P"
"2022-09-03",662031,"Oracle Park",2395,"75","Sunny","15 mph, Out To CF","40,010","1:06 PM","3:33","2022/09/03/phimlb-sfnmlb-1","R","mlb","Chris Thoms","Att","F",104,"P"
"2022-09-03",663214,"Fenway Park",3,"71","Sunny","17 mph, R To L","31,474","4:12 PM","3:12","2022/09/03/texmlb-bosmlb-1","R","mlb","Loren Foxx","Att","F",103,"P"
"2022-09-03",662803,"Comerica Park",2394,"87","Partly Cloudy","10 mph, R To L","15,259","6:10 PM","2:59","2022/09/03/kcamlb-detmlb-1","R","mlb","Chuck Klonke","Att","F",103,"P"
"2022-09-03",661854,"Tropicana Field",12,"72","Dome","0 mph, None","21,754","6:10 PM","2:39","2022/09/03/nyamlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P"
"2022-09-03",662286,"PNC Park",31,"81","Partly Cloudy","4 mph, Out To LF","23,568","7:04 PM","3:06","2022/09/03/tormlb-pitmlb-1","R","mlb","Dave Musil Jr.","Att","F",104,"P"
"2022-09-03",663355,"Oriole Park at Camden Yards",2,"83","Overcast","7 mph, R To L","30,853","7:05 PM","3:17","2022/09/03/oakmlb-balmlb-1","R","mlb","Jason Lee","Att","F",103,"P"
"2022-09-03",662425,"Citi Field",3289,"75","Partly Cloudy","9 mph, R To L","33,509","7:10 PM","2:52","2022/09/03/wasmlb-nynmlb-1","R","mlb","Howie Karpin","Att","F",104,"P"
"2022-09-03",662963,"Progressive Field",5,"81","Partly Cloudy","6 mph, Calm","26,254","7:15 PM","3:19","2022/09/03/seamlb-clemlb-1","R","mlb","Dave Scott","Att","F",103,"P"
"2022-09-03",661928,"Busch Stadium",2889,"77","Cloudy","4 mph, In From LF","47,816","6:17 PM","3:02","2022/09/03/chnmlb-slnmlb-1","R","mlb","Jonathan Webb","Att","F",104,"P"
"2022-09-03",661438,"Guaranteed Rate Field",4,"75","Cloudy","14 mph, Out To RF","31,655","6:15 PM","2:21","2022/09/03/minmlb-chamlb-1","R","mlb","Bill Seiple","Att","F",103,"P"
"2022-09-03",661475,"Truist Park",4705,"84","Partly Cloudy","15 mph, In From LF","42,405","7:21 PM","3:05","2022/09/03/miamlb-atlmlb-1","R","mlb","Richard Musterer","Att","F",104,"P"
"2022-09-03",663321,"Chase Field",15,"74","Roof Closed","0 mph, None","22,138","5:10 PM","4:12","2022/09/03/milmlb-arimlb-1","R","mlb","Kara Blackstone","Att","F",104,"P"
"2022-09-03",663436,"Angel Stadium",1,"94","Clear","9 mph, Out To CF","38,244","6:09 PM","4:11","2022/09/03/houmlb-anamlb-1","R","mlb","Mel Franks","Att","F",103,"P"
"2022-09-03",662597,"Dodger Stadium",22,"91","Clear","6 mph, L To R","46,144","6:11 PM","2:42","2022/09/03/sdnmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P"
"2022-09-04",663108,"Great American Ball Park",2602,"80","Partly Cloudy","6 mph, In From CF","23,060","3:54 PM","2:49 (:10 delay)","2022/09/04/colmlb-cinmlb-2","R","mlb","Ronald Roth","Att","F",104,"P"
"2022-09-04",662299,"PNC Park",31,"75","Overcast","4 mph, In From LF","14,903","12:07 PM","3:02","2022/09/04/tormlb-pitmlb-1","R","mlb","Dave Musil Jr.","Att","F",104,"P"
"2022-09-04",663107,"Great American Ball Park",2602,"76","Overcast","1 mph, Varies",NA,"12:11 PM","2:58","2022/09/04/colmlb-cinmlb-1","R","mlb","Ronald Roth","Batters faced","F",104,"P"
"2022-09-04",663108,"Great American Ball Park",2602,"80","Partly Cloudy","6 mph, In From CF","23,060","3:54 PM","2:49 (:10 delay)","2022/09/04/colmlb-cinmlb-2","R","mlb","Ronald Roth","Att","F",104,"P"
"2022-09-04",663354,"Oriole Park at Camden Yards",2,"89","Partly Cloudy","4 mph, Varies","19,883","1:37 PM","2:59","2022/09/04/oakmlb-balmlb-1","R","mlb","Jason Lee","Att","F",103,"P"
"2022-09-04",663213,"Fenway Park",3,"82","Partly Cloudy","8 mph, R To L","32,422","1:36 PM","3:07","2022/09/04/texmlb-bosmlb-1","R","mlb","Bob Ellis","Att","F",103,"P"
"2022-09-04",661474,"Truist Park",4705,"80","Cloudy","6 mph, In From LF","42,360","1:36 PM","2:59 (1:51 delay)","2022/09/04/miamlb-atlmlb-1","R","mlb","Richard Musterer","Att","F",104,"P"
"2022-09-04",662786,"Comerica Park",2394,"69","Overcast","7 mph, Out To RF","15,206","1:40 PM","3:39","2022/09/04/kcamlb-detmlb-1","R","mlb","Chuck Klonke","Att","F",103,"P"
"2022-09-04",662424,"Citi Field",3289,"85","Partly Cloudy","7 mph, Out To CF","31,711","1:41 PM","2:54","2022/09/04/wasmlb-nynmlb-1","R","mlb","Howard Kaplan","Att","F",104,"P"
"2022-09-04",661853,"Tropicana Field",12,"72","Dome","0 mph, None","25,025","1:40 PM","3:37","2022/09/04/nyamlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P"
"2022-09-04",661437,"Guaranteed Rate Field",4,"71","Overcast","4 mph, L To R","32,305","1:10 PM","3:21","2022/09/04/minmlb-chamlb-1","R","mlb","John Jackson","Att","F",103,"P"
"2022-09-04",661927,"Busch Stadium",2889,"73","Cloudy","6 mph, In From LF","46,642","2:43 PM","2:22 (1:28 delay)","2022/09/04/chnmlb-slnmlb-1","R","mlb","Gary Mueller","Att","F",104,"P"
"2022-09-04",662962,"Progressive Field",5,"74","Cloudy","3 mph, In From CF","17,809","2:41 PM","3:47 (4:33 delay)","2022/09/04/seamlb-clemlb-1","R","mlb","Chad Broski","Att","F",103,"P"
"2022-09-04",662030,"Oracle Park",2395,"77","Sunny","6 mph, Varies","41,189","1:08 PM","3:10","2022/09/04/phimlb-sfnmlb-1","R","mlb","Jim Young","Att","F",104,"P"
"2022-09-04",663435,"Angel Stadium",1,"102","Partly Cloudy","5 mph, Out To RF","28,179","1:08 PM","2:43","2022/09/04/houmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P"
"2022-09-04",663311,"Chase Field",15,"74","Roof Closed","0 mph, None","20,274","1:13 PM","2:39","2022/09/04/milmlb-arimlb-1","R","mlb","Jason Johnson","Att","F",104,"P"
"2022-09-04",662599,"Dodger Stadium",22,"100","Cloudy","7 mph, L To R","48,522","4:10 PM","4:08","2022/09/04/sdnmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P"
"2022-09-05",663353,"Oriole Park at Camden Yards",2,"83","Cloudy","1 mph, In From RF",NA,"1:09 PM","3:17","2022/09/05/tormlb-balmlb-1","R","mlb","Benjamin Trittipoe","Balk","F",103,"P"
"2022-09-05",661045,"Oriole Park at Camden Yards",2,"83","Overcast","1 mph, In From RF","25,451","5:09 PM","2:57","2022/09/05/tormlb-balmlb-2","R","mlb","Dennis Hetrick","Att","F",103,"P"
"2022-09-05",661236,"Yankee Stadium",3313,"83","Cloudy","5 mph, R To L","38,446","1:08 PM","2:58","2022/09/05/minmlb-nyamlb-1","R","mlb","Howard Kaplan","Att","F",103,"P"
"2022-09-05",661852,"Tropicana Field",12,"72","Dome","0 mph, None","12,264","4:10 PM","3:00","2022/09/05/bosmlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P"
"2022-09-05",662860,"Coors Field",19,"94","Sunny","5 mph, R To L","32,627","2:11 PM","3:15","2022/09/05/milmlb-colmlb-1","R","mlb","Jillian Geib","Att","F",104,"P"
"2022-09-05",661926,"Busch Stadium",2889,"77","Overcast","8 mph, L To R","45,779","3:16 PM","3:05","2022/09/05/wasmlb-slnmlb-1","R","mlb","Gary Mueller","Att","F",104,"P"
"2022-09-05",662211,"Petco Park",2680,"87","Sunny","8 mph, L To R","37,713","3:41 PM","2:51","2022/09/05/arimlb-sdnmlb-1","R","mlb","Brittany Womack","Att","F",104,"P"
"2022-09-05",662121,"T-Mobile Park",680,"70","Sunny","2 mph, Out To CF","37,109","3:40 PM","2:48","2022/09/05/chamlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P"
"2022-09-05",661088,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","35,162","6:11 PM","2:37","2022/09/05/texmlb-houmlb-1","R","mlb","Trey Wilkinson","Att","F",103,"P"
"2022-09-05",662646,"Kauffman Stadium",7,"76","Clear","4 mph, L To R","11,511","7:10 PM","3:17","2022/09/05/clemlb-kcamlb-1","R","mlb","Randy Oliver","Att","F",103,"P"
"2022-09-05",663434,"Angel Stadium",1,"92","Clear","7 mph, R To L","19,518","6:40 PM","2:53","2022/09/05/detmlb-anamlb-1","R","mlb","Chris Johnson","Att","F",103,"P"
"2022-09-05",662602,"Dodger Stadium",22,"90","Clear","4 mph, Out To RF","51,887","7:11 PM","3:01","2022/09/05/sfnmlb-lanmlb-1","R","mlb","Ed Munson","Att","F",104,"P"
"2022-09-07",662283,"PNC Park",31,"70","Cloudy","8 mph, In From CF","8,717","12:36 PM","2:36","2022/09/07/nynmlb-pitmlb-1","R","mlb","Dave Musil Jr.","Att","F",104,"P"
"2022-09-06",662282,"PNC Park",31,"75","Cloudy","7 mph, Out To LF","8,817","6:36 PM","3:10","2022/09/06/nynmlb-pitmlb-1","R","mlb","Rick Soos","Att","F",104,"P"
"2022-09-06",662043,"Tropicana Field",12,"72","Dome","0 mph, None","8,069","6:40 PM","2:37","2022/09/06/bosmlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P"
"2022-09-06",661597,"Citizens Bank Park",2681,"72","Cloudy","6 mph, In From RF","17,145","6:48 PM","3:06","2022/09/06/miamlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P"
"2022-09-06",663458,"Oriole Park at Camden Yards",2,"73","Overcast","5 mph, Varies","8,411","7:22 PM","3:53 (:17 delay)","2022/09/06/tormlb-balmlb-1","R","mlb","Ryan Eigenbrode","Att","F",103,"P"
"2022-09-06",663242,"Wrigley Field",17,"71","Clear","7 mph, In From CF","27,600","6:40 PM","3:08","2022/09/06/cinmlb-chnmlb-1","R","mlb","Allan Spear","Att","F",104,"P"
"2022-09-06",661925,"Busch Stadium",2889,"78","Partly Cloudy","7 mph, L To R","37,629","6:47 PM","2:49","2022/09/06/wasmlb-slnmlb-1","R","mlb","Mike Smith","Att","F",104,"P"
"2022-09-06",662644,"Kauffman Stadium",7,"81","Clear","5 mph, L To R","12,580","7:12 PM","2:32","2022/09/06/clemlb-kcamlb-1","R","mlb","Randy Oliver","Att","F",103,"P"
"2022-09-06",661087,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","26,803","7:12 PM","3:23","2022/09/06/texmlb-houmlb-1","R","mlb","Trey Wilkinson","Att","F",103,"P"
"2022-09-06",662859,"Coors Field",19,"95","Clear","4 mph, In From LF","22,329","6:40 PM","3:01","2022/09/06/milmlb-colmlb-1","R","mlb","Jillian Geib","Att","F",104,"P"
"2022-09-06",663407,"Angel Stadium",1,"87","Clear","8 mph, R To L","20,002","6:39 PM","3:01","2022/09/06/detmlb-anamlb-1","R","mlb","Chris Johnson","Att","F",103,"P"
"2022-09-06",662205,"Petco Park",2680,"79","Clear","6 mph, L To R","31,380","6:42 PM","3:13","2022/09/06/arimlb-sdnmlb-1","R","mlb","Dave Matheson","Att","F",104,"P"
"2022-09-06",662313,"Oakland Coliseum",10,"86","Clear","9 mph, Out To RF","6,062","6:40 PM","3:09","2022/09/06/atlmlb-oakmlb-1","R","mlb","Chris Thoms","Att","F",103,"P"
"2022-09-06",662138,"T-Mobile Park",680,"74","Clear","2 mph, Out To RF","17,958","6:40 PM","3:02","2022/09/06/chamlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P"
"2022-09-06",662601,"Dodger Stadium",22,"83","Clear","5 mph, Out To CF","39,752","7:10 PM","2:43","2022/09/06/sfnmlb-lanmlb-1","R","mlb","Dennis D'Agostino","Att","F",104,"P"
"2022-09-07",661235,"Yankee Stadium",3313,"71","Cloudy","8 mph, L To R","30,157","7:56 PM","3:17","2022/09/07/minmlb-nyamlb-2","R","mlb","Howard Kaplan","Att","F",103,"P"
"2022-09-07",662283,"PNC Park",31,"70","Cloudy","8 mph, In From CF","8,717","12:36 PM","2:36","2022/09/07/nynmlb-pitmlb-1","R","mlb","Dave Musil Jr.","Att","F",104,"P"
"2022-09-07",662285,"PNC Park",31,"75","Cloudy","6 mph, Out To RF","9,824","6:36 PM","3:17","2022/09/07/nynmlb-pitmlb-2","R","mlb","Bob Webb","Att","F",104,"P"
"2022-09-07",661251,"Yankee Stadium",3313,"71","Cloudy","10 mph, In From RF",NA,"3:08 PM","4:03","2022/09/07/minmlb-nyamlb-1","R","mlb","Howard Kaplan","Batters faced","F",103,"P"
"2022-09-07",661235,"Yankee Stadium",3313,"71","Cloudy","8 mph, L To R","30,157","7:56 PM","3:17","2022/09/07/minmlb-nyamlb-2","R","mlb","Howard Kaplan","Att","F",103,"P"
"2022-09-07",662871,"Coors Field",19,"94","Sunny","4 mph, R To L","20,278","1:10 PM","2:35","2022/09/07/milmlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P"
"2022-09-07",662312,"Oakland Coliseum",10,"85","Sunny","8 mph, Out To RF","5,332","12:37 PM","3:06","2022/09/07/atlmlb-oakmlb-1","R","mlb","Alexandra Irving","Att","F",103,"P"
"2022-09-07",663409,"Angel Stadium",1,"99","Sunny","4 mph, Out To CF","15,756","1:09 PM","3:35","2022/09/07/detmlb-anamlb-1","R","mlb","Ed Munson","Att","F",103,"P"
"2022-09-07",662582,"Dodger Stadium",22,"99","Partly Cloudy","2 mph, Calm","39,237","1:10 PM","3:13","2022/09/07/sfnmlb-lanmlb-1","R","mlb","Jerry White","Att","F",104,"P"
"2022-09-07",662137,"T-Mobile Park",680,"65","Partly Cloudy","6 mph, Out To CF","15,264","1:11 PM","3:32","2022/09/07/chamlb-seamlb-1","R","mlb","Eric Radovich","Att","F",103,"P"
"2022-09-07",662065,"Tropicana Field",12,"72","Dome","0 mph, None","8,696","6:40 PM","2:51","2022/09/07/bosmlb-tbamlb-1","R","mlb","Bill Mathews","Att","F",103,"P"
"2022-09-07",661596,"Citizens Bank Park",2681,"70","Cloudy","8 mph, In From CF","17,755","6:49 PM","3:02","2022/09/07/miamlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P"
"2022-09-07",663457,"Oriole Park at Camden Yards",2,"71","Overcast","3 mph, In From CF","11,488","7:07 PM","3:07","2022/09/07/tormlb-balmlb-1","R","mlb","Ryan Eigenbrode","Att","F",103,"P"
"2022-09-07",663168,"Wrigley Field",17,"71","Clear","3 mph, L To R","27,945","6:40 PM","2:54","2022/09/07/cinmlb-chnmlb-1","R","mlb","John Jackson","Att","F",104,"P"
"2022-09-07",661924,"Busch Stadium",2889,"80","Partly Cloudy","12 mph, L To R","34,715","6:46 PM","3:18","2022/09/07/wasmlb-slnmlb-1","R","mlb","Mike Smith","Att","F",104,"P"
"2022-09-07",662643,"Kauffman Stadium",7,"82","Clear","7 mph, In From RF","13,394","7:10 PM","3:12","2022/09/07/clemlb-kcamlb-1","R","mlb","Randy Oliver","Att","F",103,"P"
"2022-09-07",661086,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","26,239","7:11 PM","3:37","2022/09/07/texmlb-houmlb-1","R","mlb","Trey Wilkinson","Att","F",103,"P"
"2022-09-07",662216,"Petco Park",2680,"85","Clear","8 mph, L To R","36,948","5:41 PM","3:03","2022/09/07/arimlb-sdnmlb-1","R","mlb","John Maffei","Att","F",104,"P"
"2022-09-08",661923,"Busch Stadium",2889,"79","Sunny","2 mph, In From CF","40,437","12:16 PM","3:57","2022/09/08/wasmlb-slnmlb-1","R","mlb","Gary Mueller","Att","F",104,"P"
"2022-09-08",663241,"Wrigley Field",17,"79","Sunny","3 mph, R To L","23,910","1:21 PM","3:14","2022/09/08/cinmlb-chnmlb-1","R","mlb","Bill Seiple","Att","F",104,"P"
"2022-09-08",661219,"American Family Field",32,"84","Partly Cloudy","9 mph, In From RF",NA,"3:10 PM","2:20","2022/09/08/sfnmlb-milmlb-1","R","mlb","Tim O'Driscoll","Batters faced","F",104,"P"
"2022-09-08",661233,"American Family Field",32,"81","Clear","9 mph, In From RF","23,019","6:15 PM","3:08","2022/09/08/sfnmlb-milmlb-2","R","mlb","Tim O'Driscoll","Att","F",104,"P"
"2022-09-08",661595,"Citizens Bank Park",2681,"78","Clear","3 mph, In From RF","19,073","6:48 PM","3:04","2022/09/08/miamlb-phimlb-1","R","mlb","Dick Shute","Att","F",104,"P"
"2022-09-08",661252,"Yankee Stadium",3313,"75","Clear","7 mph, Out To CF","35,551","7:09 PM","3:21","2022/09/08/minmlb-nyamlb-1","R","mlb","Howard Kaplan","Att","F",103,"P"
"2022-09-08",662334,"Oakland Coliseum",10,"89","Clear","9 mph, Out To RF","4,591","6:41 PM","3:16","2022/09/08/chamlb-oakmlb-1","R","mlb","Alexandra Irving","Att","F",103,"P"
"2022-09-09",663217,"Wrigley Field",17,"83","Sunny","8 mph, R To L","31,309","3:06 PM","2:52","2022/09/09/sfnmlb-chnmlb-1","R","mlb","Bill Seiple","Att","F",104,"P"
"2022-09-09",662284,"PNC Park",31,"82","Partly Cloudy","8 mph, In From LF","15,718","6:38 PM","3:12","2022/09/09/slnmlb-pitmlb-1","R","mlb","Bob Webb","Att","F",104,"P"
"2022-09-09",661337,"loanDepot park",4169,"72","Dome","0 mph, None","12,692","6:43 PM","3:05","2022/09/09/nynmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P"
"2022-09-09",663456,"Oriole Park at Camden Yards",2,"79","Clear","7 mph, In From RF","16,451","7:07 PM","3:29","2022/09/09/bosmlb-balmlb-1","R","mlb","Jason Lee","Att","F",103,"P"
"2022-09-09",661594,"Citizens Bank Park",2681,"77","Clear","7 mph, R To L","22,304","7:09 PM","2:39","2022/09/09/wasmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P"
"2022-09-09",661234,"Yankee Stadium",3313,"74","Clear","4 mph, Out To CF","46,160","7:39 PM","3:32","2022/09/09/tbamlb-nyamlb-1","R","mlb","Billy Altman","Att","F",103,"P"
"2022-09-09",661830,"Globe Life Field",5325,"87","Clear","7 mph, Varies","21,329","7:08 PM","2:49","2022/09/09/tormlb-texmlb-1","R","mlb","Steve Weller","Att","F",103,"P"
"2022-09-09",661085,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","33,509","7:11 PM","3:00","2022/09/09/anamlb-houmlb-1","R","mlb","Frank Johnson","Att","F",103,"P"
"2022-09-09",662637,"Kauffman Stadium",7,"84","Clear","7 mph, R To L","14,556","7:11 PM","3:05","2022/09/09/detmlb-kcamlb-1","R","mlb","Pat Butcher","Att","F",103,"P"
"2022-09-09",661650,"Target Field",3312,"59","Overcast","6 mph, L To R","18,595","8:26 PM","3:36 (1:16 delay)","2022/09/09/clemlb-minmlb-1","R","mlb","Stew Thornley","Att","F",103,"P"
"2022-09-09",661185,"American Family Field",32,"77","Clear","14 mph, In From CF","33,660","7:11 PM","2:42","2022/09/09/cinmlb-milmlb-1","R","mlb","Drew Olson","Att","F",104,"P"
"2022-09-09",662870,"Coors Field",19,"59","Overcast","9 mph, In From LF","34,848","6:41 PM","3:05","2022/09/09/arimlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P"
"2022-09-09",661850,"Petco Park",2680,"71","Cloudy","5 mph, L To R","43,286","7:25 PM","3:47 (:45 delay)","2022/09/09/lanmlb-sdnmlb-1","R","mlb","Bill Zavestoski","Att","F",104,"P"
"2022-09-09",662136,"T-Mobile Park",680,"72","Clear","2 mph, In From RF","42,114","6:40 PM","3:06","2022/09/09/atlmlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P"
"2022-09-09",662333,"Oakland Coliseum",10,"74","Clear","11 mph, Out To RF","11,494","6:40 PM","2:53","2022/09/09/chamlb-oakmlb-1","R","mlb","David Feldman","Att","F",103,"P"
"2022-09-10",661282,"Yankee Stadium",3313,"79","Sunny","5 mph, R To L","43,088","1:09 PM","2:47","2022/09/10/tbamlb-nyamlb-1","R","mlb","Billy Altman","Att","F",103,"P"
"2022-09-10",663127,"Wrigley Field",17,"80","Partly Cloudy","6 mph, R To L","40,086","1:21 PM","2:43","2022/09/10/sfnmlb-chnmlb-1","R","mlb","Randy Liss","Att","F",104,"P"
"2022-09-10",662322,"Oakland Coliseum",10,"74","Cloudy","11 mph, Out To RF","11,107","1:08 PM","3:43","2022/09/10/chamlb-oakmlb-1","R","mlb","Alexandra Irving","Att","F",103,"P"
"2022-09-10",662636,"Kauffman Stadium",7,"71","Cloudy","13 mph, L To R","15,929","3:11 PM","2:38 (:58 delay)","2022/09/10/detmlb-kcamlb-1","R","mlb","Pat Butcher","Att","FR",103,"P"
"2022-09-10",663455,"Oriole Park at Camden Yards",2,"79","Partly Cloudy","2 mph, In From RF","26,050","5:05 PM","3:25","2022/09/10/bosmlb-balmlb-1","R","mlb","Dennis Hetrick","Att","F",103,"P"
"2022-09-10",661593,"Citizens Bank Park",2681,"80","Clear","5 mph, Out To CF","37,185","6:09 PM","3:15","2022/09/10/wasmlb-phimlb-1","R","mlb","Mike Maconi","Att","F",104,"P"
"2022-09-10",661323,"loanDepot park",4169,"72","Roof Closed","0 mph, None","17,441","6:11 PM","3:13","2022/09/10/nynmlb-miamlb-1","R","mlb","Ron Jernick","Att","F",104,"P"
"2022-09-10",661841,"Globe Life Field",5325,"89","Clear","6 mph, In From CF","28,340","6:07 PM","3:37","2022/09/10/tormlb-texmlb-1","R","mlb","Will Rudd","Att","F",103,"P"
"2022-09-10",661084,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","38,533","6:16 PM","3:08","2022/09/10/anamlb-houmlb-1","R","mlb","Dave Fanucchi","Att","F",103,"P"
"2022-09-10",661665,"Target Field",3312,"70","Clear","6 mph, L To R","26,073","6:16 PM","3:27","2022/09/10/clemlb-minmlb-1","R","mlb","Kyle Traynor","Att","F",103,"P"
"2022-09-10",661175,"American Family Field",32,"75","Cloudy","10 mph, In From RF","34,615","6:15 PM","2:34","2022/09/10/cinmlb-milmlb-1","R","mlb","Dan Quesnell","Att","F",104,"P"
"2022-09-10",662265,"PNC Park",31,"72","Partly Cloudy","4 mph, In From LF","22,042","7:35 PM","3:14","2022/09/10/slnmlb-pitmlb-1","R","mlb","Evan Pattak","Att","F",104,"P"
"2022-09-10",662869,"Coors Field",19,"52","Overcast","6 mph, In From CF","27,871","6:11 PM","3:01","2022/09/10/arimlb-colmlb-1","R","mlb","Dave Einspahr","Att","F",104,"P"
"2022-09-10",661849,"Petco Park",2680,"76","Cloudy","10 mph, L To R","43,639","5:41 PM","3:07","2022/09/10/lanmlb-sdnmlb-1","R","mlb","Brittany Womack","Att","F",104,"P"
"2022-09-10",662088,"T-Mobile Park",680,"75","Partly Cloudy","0 mph, Out To RF","44,965","6:10 PM","2:49","2022/09/10/atlmlb-seamlb-1","R","mlb","Darin Padur","Att","F",103,"P"
"2022-09-11",663264,"Oriole Park at Camden Yards",2,"73","Overcast","1 mph, Out To LF","16,030","2:17 PM","2:57 (1:12 delay)","2022/09/11/bosmlb-balmlb-1","R","mlb","Benjamin Trittipoe","Att","F",103,"P"
"2022-09-11",661592,"Citizens Bank Park",2681,"73","Overcast","6 mph, Out To LF","23,802","1:08 PM","3:29 (3:36 delay)","2022/09/11/wasmlb-phimlb-1","R","mlb","Mark Gola","Att","F",104,"P"
"2022-09-11",662325,"PNC Park",31,"73","Cloudy","5 mph, Out To CF","10,398","1:39 PM","2:40","2022/09/11/slnmlb-pitmlb-1","R","mlb","Evan Pattak","Att","F",104,"P"
"2022-09-11",661232,"Yankee Stadium",3313,"71","Overcast","4 mph, L To R","36,402","3:22 PM","3:11 (1:47 delay)","2022/09/11/tbamlb-nyamlb-1","R","mlb","Billy Altman","Att","F",103,"P"
"2022-09-11",661322,"loanDepot park",4169,"72","Dome","0 mph, None","13,234","1:42 PM","3:01","2022/09/11/nynmlb-miamlb-1","R","mlb","Charlie McCarthy","Att","F",104,"P"
"2022-09-11",661083,"Minute Maid Park",2392,"73","Roof Closed","0 mph, None","32,901","1:11 PM","3:27","2022/09/11/anamlb-houmlb-1","R","mlb","Frank Johnson","Att","F",103,"P"
